14.06.2022,Mejia N.,0,2,1,,,,0,3,60%,53% (16/30),15% (3/20),0% (0/6),31% (8/26),31% (4/13),50% (1/2),3,38% (19/50),31% (12/39),35% (31/89),1,25% (2/8),14% (1/7),20% (3/15),[],"['1', '3']",[],[],[],2.04
14.06.2022,Burruchaga R. A.,2,6,6,,,,0,1,67%,69% (18/26),69% (9/13),50% (1/2),47% (14/30),85% (17/20),100% (6/6),8,69% (27/39),62% (31/50),65% (58/89),6,86% (6/7),75% (6/8),80% (12/15),"['2', '1', '5', '2']","['1', '0', '3', '0', '4', '1', '6', '1']",[],[],[],1.74
CHALLENGER MEN - SINGLES :  Orlando (USA),hard,header
09.06.2022,Mejia N.,0,2,1,,,,0,1,69%,47% (18/38),41% (7/17),50% (5/10),16% (4/25),30% (3/10),0% (0/0),4,45% (25/55),20% (7/35),36% (32/90),1,38% (3/8),0% (0/7),20% (3/15),[],[],[],[],[],4.20
09.06.2022,Kubler J.,2,6,6,,,,2,1,71%,84% (21/25),70% (7/10),0% (0/0),53% (20/38),59% (10/17),50% (5/10),9,80% (28/35),55% (30/55),64% (58/90),6,100% (7/7),63% (5/8),80% (12/15),"['1', '0', '4', '1']","['2', '1', '4', '1', '6', '1']",[],[],[],1.23
08.06.2022,Mejia N.,2,6,7^7,,,,6,3,62%,69% (34/49),57% (17/30),80% (4/5),28% (10/36),50% (15/30),50% (3/6),5,65% (51/79),38% (25/66),52% (76/145),3,90% (9/10),30% (3/10),60% (12/20),"['2', '0', '6', '2']","['5', '5']",[],[],[],2.28
08.06.2022,Fanselow S.,0,2,6^5,,,,5,3,55%,72% (26/36),50% (15/30),50% (3/6),31% (15/49),43% (13/30),20% (1/5),8,62% (41/66),35% (28/79),48% (69/145),2,70% (7/10),10% (1/10),40% (8/20),[],"['1', '0']",[],[],[],1.50
CHALLENGER MEN - SINGLES :  Little Rock (USA),hard,header
03.06.2022,Mejia N.,0,1,3,,,,1,1,59%,52% (15/29),35% (7/20),29% (2/7),31% (11/36),40% (6/15),25% (1/4),5,45% (22/49),33% (17/51),39% (39/100),3,38% (3/8),13% (1/8),25% (4/16),[],"['2', '1']",[],[],[],6.95
03.06.2022,Wu Tung-Lin,2,6,6,,,,5,0,71%,69% (25/36),60% (9/15),75% (3/4),48% (14/29),65% (13/20),71% (5/7),8,67% (34/51),55% (27/49),61% (61/100),5,88% (7/8),63% (5/8),75% (12/16),"['1', '0', '3', '0', '6', '1']","['3', '3', '5', '3']",[],[],[],1.05
31.05.2022,Mejia N.,2,6,6^3,6,,,4,4,56%,73% (43/59),41% (19/46),56% (5/9),36% (19/53),57% (31/54),43% (6/14),6,59% (62/105),47% (50/107),53% (112/212),3,75% (12/16),43% (6/14),60% (18/30),"['2', '0', '5', '3']","['3', '4']","['2', '0', '4', '2', '5', '3']",[],[],2.14
31.05.2022,Svajda Z.,1,3,7^7,3,,,5,2,50%,64% (34/53),43% (23/54),57% (8/14),27% (16/59),59% (27/46),44% (4/9),6,53% (57/107),41% (43/105),47% (100/212),2,57% (8/14),25% (4/16),40% (12/30),"['3', '4']","['4', '2']","['1', '2', '3', '4']",[],[],1.68
CHALLENGER MEN - SINGLES :  Coquimbo (Chile),clay,header
10.05.2022,Mejia N.,1,7^7,1,4,,,3,2,57%,60% (35/58),52% (23/44),50% (5/10),34% (28/82),47% (9/19),25% (2/8),8,57% (58/102),37% (37/101),47% (95/203),3,64% (9/14),13% (2/15),38% (11/29),"['3', '1']","['1', '4']",[],[],[],1.79
10.05.2022,Casanova H.,2,6^1,6,6,,,0,0,81%,66% (54/82),53% (10/19),75% (6/8),40% (23/58),48% (21/44),50% (5/10),6,63% (64/101),43% (44/102),53% (108/203),4,87% (13/15),36% (5/14),62% (18/29),"['4', '5']","['2', '0', '4', '0', '5', '1']","['1', '0']",[],[],1.98
CHALLENGER MEN - SINGLES :  Morelos (Mexico),hard,header
28.04.2022,Mejia N.,0,4,6^5,,,,5,3,65%,66% (35/53),45% (13/29),75% (6/8),18% (7/38),32% (6/19),100% (1/1),5,59% (48/82),23% (13/57),44% (61/139),3,82% (9/11),9% (1/11),45% (10/22),[],"['3', '1']",[],[],[],2.08
28.04.2022,Quiroz R.,2,6,7^7,,,,4,2,67%,82% (31/38),68% (13/19),0% (0/1),34% (18/53),55% (16/29),25% (2/8),5,77% (44/57),41% (34/82),56% (78/139),3,91% (10/11),18% (2/11),55% (12/22),"['1', '0']","['4', '5']",[],[],[],1.76
