Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Savannah (USA),clay,header
18.01.2023,Lokoli L.,2,6,6,6^7,4,2,11,8,63%,70% (64/91),46% (25/54),45% (5/11),30% (25/82),48% (29/60),67% (6/9),57,44,75% (24/32),12,66% (95/145),37% (52/142),50% (143/287),3,75% (18/24),25% (6/24),50% (24/48),[],[],"['3', '5', '2', '3', '6', '7', '8']","['2', '4']","['2', '4']",5.30
ATP - SINGLES :  Australian Open (Australia) - Qualification,hard,header
12.01.2023,Mmoh M.,0,4,5,,,,5,6,63%,67% (29/43),44% (11/25),56% (5/9),24% (10/41),52% (17/33),25% (2/8),21,30,71% (10/14),7,59% (40/68),36% (27/74),47% (67/142),3,64% (7/11),18% (2/11),41% (9/22),"['2', '6']","['3', '7']",[],[],[],1.70
12.01.2023,Vukic A.,2,6,7,,,,10,1,55%,76% (31/41),48% (16/33),75% (6/8),33% (14/43),56% (14/25),44% (4/9),23,24,80% (4/5),7,64% (47/74),41% (28/68),53% (75/142),3,82% (9/11),36% (4/11),59% (13/22),['1'],['2'],[],[],[],2.15
11.01.2023,Mmoh M.,2,6,7^7,,,,3,6,67%,74% (45/61),40% (12/30),83% (5/6),26% (10/39),55% (21/38),25% (2/8),19,26,68% (15/22),6,63% (57/91),40% (31/77),52% (88/168),3,91% (10/11),18% (2/11),55% (12/22),[],"['3', '1']",[],[],[],1.44
11.01.2023,Paire B.,0,4,6^1,,,,8,5,51%,74% (29/39),45% (17/38),75% (6/8),26% (16/61),60% (18/30),17% (1/6),30,38,63% (19/30),4,60% (46/77),37% (34/91),48% (80/168),2,82% (9/11),9% (1/11),45% (10/22),['3'],"['2', '1', '4', '5', '7']",[],[],[],2.72
10.01.2023,Mmoh M.,2,6,6,,,,3,4,56%,89% (16/18),64% (9/14),0% (0/0),68% (21/31),56% (9/16),55% (6/11),13,11,100% (2/2),9,78% (25/32),64% (30/47),70% (55/79),12,100% (6/6),86% (6/7),92% (12/13),[],[],[],[],[],1.12
10.01.2023,Kuzuhara B.,0,1,0,,,,0,2,66%,32% (10/31),44% (7/16),45% (5/11),11% (2/18),36% (5/14),0% (0/0),5,35,56% (5/9),3,36% (17/47),22% (7/32),30% (24/79),1,14% (1/7),0% (0/6),8% (1/13),"['2', '4', '6']","['2', '4', '6']",[],[],[],5.75
ATP - SINGLES :  Pune (India),hard,header
04.01.2023,Mmoh M.,1,6,3,4,,,4,1,58%,69% (29/42),63% (19/30),0% (0/3),30% (20/67),54% (14/26),38% (3/8),6,67% (48/72),37% (34/93),50% (82/165),4,77% (10/13),21% (3/14),48% (13/27),['2'],['4'],['4'],[],[],1.82
04.01.2023,Krajinovic F.,2,2,6,6,,,9,0,72%,70% (47/67),46% (12/26),63% (5/8),31% (13/42),37% (11/30),100% (3/3),6,63% (59/93),33% (24/72),50% (83/165),3,79% (11/14),23% (3/13),52% (14/27),"['2', '4', '5']",[],[],[],[],2.02
02.01.2023,Mmoh M.,2,6,6,,,,3,1,59%,76% (22/29),60% (12/20),67% (2/3),43% (16/37),55% (12/22),40% (4/10),7,69% (34/49),47% (28/59),57% (62/108),7,89% (8/9),44% (4/9),67% (12/18),[],['3'],[],[],[],9.70
02.01.2023,Dhamne M.,0,2,4,,,,0,0,63%,57% (21/37),45% (10/22),60% (6/10),24% (7/29),40% (8/20),33% (1/3),8,53% (31/59),31% (15/49),43% (46/108),3,56% (5/9),11% (1/9),33% (6/18),"['3', '5']","['1', '4']",[],[],[],1.01
CHALLENGER MEN - SINGLES :  Drummondville (Canada),hard,header
20.11.2022,Mmoh M.,1,6^5,6,4,,,10,3,70%,68% (50/73),56% (18/32),60% (3/5),25% (15/61),47% (20/43),20% (2/10),5,65% (68/105),34% (35/104),49% (103/209),3,88% (14/16),13% (2/16),50% (16/32),"['3', '3', '4', '6']",[],['3'],[],[],2.06
20.11.2022,Pospisil V.,2,7^7,4,6,,,18,5,59%,75% (46/61),53% (23/43),80% (8/10),32% (23/73),44% (14/32),40% (2/5),12,66% (69/104),35% (37/105),51% (106/209),3,88% (14/16),13% (2/16),50% (16/32),"['1', '3', '4']",['6'],[],[],[],1.73
20.11.2022,Mmoh M.,2,6,6,,,,9,2,58%,91% (21/23),53% (9/17),100% (2/2),54% (13/24),67% (14/21),83% (5/6),13,75% (30/40),60% (27/45),67% (57/85),9,100% (7/7),71% (5/7),86% (12/14),[],[],[],[],[],4.96
20.11.2022,Geerts M.,0,2,0,,,,1,0,53%,46% (11/24),33% (7/21),17% (1/6),9% (2/23),47% (8/17),0% (0/2),3,40% (18/45),25% (10/40),33% (28/85),1,29% (2/7),0% (0/7),14% (2/14),"['2', '5']","['1', '3', '5']",[],[],[],1.17
19.11.2022,Mmoh M.,2,6,7,,,,8,1,55%,79% (22/28),52% (12/23),50% (1/2),50% (23/46),54% (14/26),50% (5/10),9,67% (34/51),51% (37/72),58% (71/123),7,89% (8/9),56% (5/9),72% (13/18),[],['3'],[],[],[],4.14
19.11.2022,Broom C.,0,0,5,,,,5,3,64%,50% (23/46),46% (12/26),50% (5/10),21% (6/28),48% (11/23),50% (1/2),6,49% (35/72),33% (17/51),42% (52/123),3,44% (4/9),11% (1/9),28% (5/18),"['2', '4', '6']","['3', '7']",[],[],[],1.22
17.11.2022,Mmoh M.,2,6,7,,,,12,3,58%,94% (30/32),57% (13/23),67% (2/3),29% (11/38),62% (18/29),75% (3/4),6,78% (43/55),43% (29/67),59% (72/122),4,91% (10/11),30% (3/10),62% (13/21),['3'],[],[],[],[],4.14
17.11.2022,Kasnikowski M.,0,3,5,,,,2,1,57%,71% (27/38),38% (11/29),25% (1/4),6% (2/32),43% (10/23),33% (1/3),5,57% (38/67),22% (12/55),41% (50/122),2,70% (7/10),9% (1/11),38% (8/21),"['3', '5']",['6'],[],[],[],1.22
16.11.2022,Mmoh M.,2,7,6,,,,4,4,55%,76% (26/34),54% (15/28),0% (0/1),49% (18/37),48% (12/25),100% (4/4),6,66% (41/62),48% (30/62),57% (71/124),5,90% (9/10),40% (4/10),65% (13/20),['2'],[],[],[],[],3.24
16.11.2022,Vacherot V.,0,5,2,,,,3,1,60%,51% (19/37),52% (13/25),0% (0/4),24% (8/34),46% (13/28),100% (1/1),4,52% (32/62),34% (21/62),43% (53/124),3,60% (6/10),10% (1/10),35% (7/20),"['4', '6']","['2', '5']",[],[],[],1.31
CHALLENGER MEN - SINGLES :  Knoxville (USA),hard,header
13.11.2022,Mmoh M.,1,7^7,5,2,,,7,3,74%,63% (49/78),57% (16/28),56% (5/9),23% (15/65),42% (10/24),100% (1/1),8,61% (65/106),28% (25/89),46% (90/195),3,80% (12/15),6% (1/16),42% (13/31),['2'],"['1', '6']","['1', '5']",[],[],1.85
13.11.2022,Eubanks C.,2,6^2,7,6,,,13,1,73%,77% (50/65),58% (14/24),0% (0/1),37% (29/78),43% (12/28),44% (4/9),8,72% (64/89),39% (41/106),54% (105/195),5,94% (15/16),20% (3/15),58% (18/31),"['1', '4', '6', '7']",['3'],[],[],[],1.91
12.11.2022,Mmoh M.,2,6,6,,,,7,0,71%,81% (30/37),53% (8/15),50% (1/2),38% (10/26),45% (13/29),75% (3/4),7,73% (38/52),42% (23/55),57% (61/107),3,90% (9/10),33% (3/9),63% (12/19),['2'],[],[],[],[],1.54
12.11.2022,Sandgren T.,0,3,4,,,,5,5,47%,62% (16/26),55% (16/29),25% (1/4),19% (7/37),47% (7/15),50% (1/2),5,58% (32/55),27% (14/52),43% (46/107),2,67% (6/9),10% (1/10),37% (7/19),"['2', '5']",['5'],[],[],[],2.43
10.11.2022,Mmoh M.,2,7,6,,,,3,2,61%,74% (28/38),67% (16/24),67% (2/3),26% (10/39),65% (17/26),50% (3/6),6,71% (44/62),42% (27/65),56% (71/127),3,91% (10/11),30% (3/10),62% (13/21),['1'],[],[],[],[],1.30
10.11.2022,Blanch U.,0,5,3,,,,10,5,60%,74% (29/39),35% (9/26),50% (3/6),26% (10/38),33% (8/24),33% (1/3),4,58% (38/65),29% (18/62),44% (56/127),2,70% (7/10),9% (1/11),38% (8/21),"['2', '7']",['4'],[],[],[],3.44
