Time,Rovereto challenger,S,1,2,3,4,5,H2H,H,A,header
-,Timini Andreas,,,,,,,0,,
14:00,Franco Tobias,,,,,,,0,3.42,1.27
-,Zeitune Maximo,,,,,,,0,,
14:00,Centurion Delvalle Juan Ignacio,,,,,,,0,,
-,Vankan Marlon,,,,,,,0,,
14:00,Tsitsipas Petros,,,,,,,0,5.30,1.12
-,Carboni Lorenzo,,,,,,,0,,
14:00,Coman Mihai Alexandru,,,,,,,0,5.66,1.11
-,Orlov Vladyslav,,,,,,,0,,
14:00,Aguilar Cardozo Federico,,,,,,,1,2.42,1.49
-,Falabella Lautaro Agustin,,,,,,,1,,
15:00,Panak Yvo,,,,,,,0,2.07,1.65
-,Fenty Andrew,,,,,,,0,,
15:00,George Benjamin Thomas,,,,,,,0,1.09,5.90
-,Torres Fernandez Benjamín Ignacio,,,,,,,0,,
15:00,Ubri Yubel,,,,,,,0,2.32,1.52
-,Chan Baratau Marcos Lee,,,,,,,0,,
15:30,Vertberger Ian,,,,,,,0,9.88,1.02
-,Estevez Juan,,,,,,,0,,
15:30,Barrena Alex,,,,,,,1,1.17,4.37
-,Cigarran Thiago,,,,,,,0,,
15:30,Del Pino Mateo,,,,,,,0,2.32,1.53
-,Monzon Ignacio,,,,,,,0,,
16:00,Bozemoj Brian,,,,,,,0,1.21,3.84
-,Villalon Nicolas,,,,,,,0,,
16:30,Moheno Yahir Emiliano,,,,,,,0,8.97,1.03
-,Tudorica Alvin Nicholas,,,,,,,0,,
16:30,Cooper Stefan,,,,,,,0,1.83,1.83
-,Baranec Dusan,,,,,,,0,,
16:30,Photiades Photos (2003),,,,,,,0,1.28,3.22
-,Hollender Nicolas,,,,,,,0,,
16:30,Buitrago Nicolas,,,,,,,0,3.58,1.24
-,Ogura Kosuke,,,,,,,1,,
16:30,Almazan Valiente Izan,,,,,,,0,2.15,1.60
-,Jones Miles,,,,,,,0,,
17:00,Aguilar Cardozo Joaquin,,,,,,,0,1.02,9.30
-,Leguizamon Bautista,,,,,,,0,,
18:00,Bianchi Juan Jose,,,,,,,0,1.83,1.83
-,Rivera Leyton,,,,,,,0,,
18:00,Van Orderlain Drew,,,,,,,0,1.24,3.59
-,Salazar Agustin,,,,,,,0,,
18:00,Van Noord Niels Peter,,,,,,,0,2.42,1.48
-,Meneo Tadeo,,,,,,,0,,
18:00,Hsieh William,,,,,,,0,1.24,3.60
-,Betancourt Patricio,,,,,,,0,,
19:30,Catry Robin,,,,,,,0,1.48,2.43
-,Kuhar Matt,,,,,,,0,,
21:00,Willwerth Benjamin,,,,,,,0,1.52,2.31
-,Dous Karpenschif Joshua,,,,,,,0,,
21:00,Dickerson Ryan,,,,,,,0,1.70,1.98
-,Sarr Jelani,,,,,,,0,,
21:00,Justo Guido Ivan,,,,,,,0,1.02,9.42
-,Libre Agustin,,,,,,,0,,
22:30,Altamirano Collin,,,,,,,0,1.44,2.57
-,Karahan Atakan,,,,,,,0,,
Time,UTR Pro Tennis Series 3,S,1,2,3,4,5,H2H,H,A,header
19:30,Ravichander Ishaan,,,,,,,0,1.62,2.20
-,Potter Emmett,,,,,,,0,,
19:30,Sekiguchi Takeyasu,,,,,,,0,2.50,1.50
-,Pallegar Arin,,,,,,,0,,
19:30,Ceccon Rudy,,,,,,,0,1.83,1.83
-,Paardekooper Stijn,,,,,,,0,,
21:00,Apltauer Filip,,,,,,,0,2.62,1.44
-,Bowden Louis,,,,,,,0,,
21:00,Kakhniuk Daniil,,,,,,,0,2.75,1.40
-,Koenig Luc,,,,,,,0,,
21:00,Bondaz Mathis,,,,,,,0,1.25,3.75
-,Teramo Dante Carlos,,,,,,,0,,
22:30,Zhang Jeremy,,,,,,,0,1.50,2.50
-,Ross Matthis,,,,,,,0,,
22:30,Debru Mathis,,,,,,,1,1.83,1.83
-,Alonso Julian (2005),,,,,,,0,,
Time,UTR Pro Tennis Series 6,S,1,2,3,4,5,H2H,H,A,header
06:00,Korolev Vladimir,,,,,,,0,1.33,3.25
-,Verbeek Sem,,,,,,,0,,
06:00,Goransson Andre,,,,,,,0,2.25,1.57
-,Milojevic Nikola,,,,,,,0,,
07:30,Maute Jannik,,,,,,,0,2.00,1.73
-,Siniakov Daniel,,,,,,,0,,
07:30,Pankin Semen,,,,,,,0,1.08,7.00
-,Nucera Thomas,,,,,,,0,,
09:00,Malesevic Nemanja,,,,,,,0,1.53,2.38
-,Tadic Vladan,,,,,,,0,,
09:00,Pisaric Aleksa,,,,,,,0,1.62,2.20
-,Kis Balazs Rafael,,,,,,,1,,
Time,Futures 2024,S,1,2,3,4,5,H2H,H,A,header
--:--,Maksimovic Marko,,,,,,,0,,
-,Fays Nicolas,,,,,,,0,,
00:55,Ryan Ziegann Sam,2,3,6,10,,,,1.82,1.83
-,Okamura Issei,1,6,4,4,,,,,
00:55,Tajima Naoki,1,7,,,,,,1.51,2.33
-,Hall Finley,0,5,,,,,,,
01:00,Markovina Duje,2,6,2,10,,,,1.97,1.70
-,Ferguson Chase,1,3,6,8,,,,,
01:00,Sumizawa Daisuke,2,6,6,,,,,1.82,1.83
-,Braithwaite Thomas,0,3,1,,,,,,
01:00,Tokuda Renta,2,6,6,,,,,3.03,1.32
-,Delaney Jesse,0,3,2,,,,,,
01:00,Fishback Ryan,2,7,6,,,,,1.51,2.33
-,Pade Charlie,0,64,4,,,,,,
01:15,Court Jayden,2,6,6,,,,,2.63,1.40
-,Jones Scott,0,1,3,,,,,,
01:15,Pearson Kody,2,7,6,,,,,1.59,2.17
-,Falck Reece,0,64,4,,,,,,
08:00,Pikkaart James,,,,,,,0,,
-,Gabashvili Teimuraz,,,,,,,0,,
08:00,Andreescu Stefan Adrian,,,,,,,0,,
-,Dumitru Alexandru Cristian,,,,,,,0,,
08:00,Zeitune Gonzalo,,,,,,,0,,
-,Michalik Radovan,,,,,,,0,,
08:00,Pieczonka Filip,,,,,,,0,,
-,Stanisavljevic Mateya,,,,,,,0,,
08:00,Turcanu Radu David,,,,,,,0,,
-,Kielan Szymon,,,,,,,0,,
08:00,Marinescu Mihai Razvan,,,,,,,0,,
-,Yazdani Ali,,,,,,,0,,
08:00,Dolzhenkov Dmitry,,,,,,,0,,
-,Bronzetti Alberto,,,,,,,0,,
08:00,Cazacu Dragos Nicolae,,,,,,,0,,
-,Avcibasi Toprak,,,,,,,0,,
08:00,Gula Pavel,,,,,,,0,,
-,Plunger Manuel,,,,,,,0,,
08:00,Turker Mert Naci,,,,,,,1,,
-,Vanta Valentin,,,,,,,0,,
08:00,Fellin Christian,,,,,,,0,,
-,Lobanov Aleksandr,,,,,,,0,,
08:00,Alkaya Mert,,,,,,,0,,
-,Urvaneja Breno Rossetto,,,,,,,0,,
08:00,Mazza Manuel,,,,,,,0,,
-,Ozdemir S Mert,,,,,,,0,,
08:00,Campana Federico,,,,,,,0,,
-,Nikolic Marko,,,,,,,0,,
08:00,Zeuch Tom,,,,,,,0,,
-,Saritas Gokberk,,,,,,,0,,
08:00,Maksimovic Marko,,,,,,,0,,
-,Duran Tuncay,,,,,,,0,,
08:30,Quesada Perez Tomas,,,,,,,0,,
-,Sakkas Ioannis,,,,,,,0,,
08:30,Dinev Dinko,,,,,,,0,,
-,Polichronopoulos Andreas,,,,,,,0,,
08:30,Campbell Nicholas,,,,,,,0,,
-,Christodoulou Stylianos,,,,,,,0,,
08:30,Sakellaridis Dimitris,,,,,,,0,,
-,Bazilevskiy Vladimir,,,,,,,0,,
08:30,Holban Vladimir,,,,,,,0,,
-,Nanobashvili Saba George,,,,,,,0,,
08:30,Garbero Filippo Francesco,,,,,,,0,,
-,Hartenstein Jonas Pelle,,,,,,,0,,
08:30,Ciocanu Aurel,,,,,,,0,,
-,Shumilov Eyal,,,,,,,1,,
08:30,Schlageter Justin,,,,,,,0,,
-,Alhogbani Anmar Faleh,,,,,,,0,,
08:30,Lavizzari Matteo,,,,,,,0,,
-,Jeran Aljaz,,,,,,,0,,
08:30,Dimitrijevic Lazar,,,,,,,0,,
-,Sakellaridis Michalis,,,,,,,1,,
08:30,Kypriotis Evangelos,,,,,,,0,,
-,Panaras Adam,,,,,,,0,,
08:30,Alhogbani Saud,,,,,,,0,,
-,Musitelli Francois,,,,,,,0,,
08:45,Masjuan Ginel Pablo,,,,,,,0,1.00,17.00
-,Martinez Romera Jose Miguel,,,,,,,0,,
08:45,Lopez Cherubino Noah,,,,,,,0,2.56,1.42
-,Martinez Mikel,,,,,,,0,,
08:45,Poupinel Leo,,,,,,,0,1.91,1.80
-,Garcia Paez Luis,,,,,,,0,,
08:45,Chen Charles,,,,,,,0,1.29,3.25
-,Parenti Luca,,,,,,,0,,
08:45,Hermoso Pablo,,,,,,,0,4.17,1.19
-,Jermar Jan,,,,,,,0,,
08:45,Sau Franco Alan,,,,,,,0,1.05,8.50
-,Groppo Martin,,,,,,,0,,
08:45,Delage Pierre,,,,,,,0,,
-,Giraldi Carlos,,,,,,,0,,
09:00,Mokrov Aleksei,,,,,,,0,1.31,3.07
-,Tiukaev Ruslan,,,,,,,0,,
09:00,Ojakaar Oliver,,,,,,,0,1.57,2.20
