11. 05. 2025 -,Rome,S,1,2,3,4,5,H2H,H,A,header
11. 05. 2025 -,Wiskandt M.,0,3,4,,,,0,,
11. 05. 2025 16:45,Gakhov I.,2,6,7,,,,0,1.09,6.59
11. 05. 2025 -,Visker N.,0,2,6^3,,,,0,,
11. 05. 2025 -,Zagreb challenger,S,1,2,3,4,5,H2H,H,A,header
11. 05. 2025 10:00,Juszczak P.,,,,,,,0,,3.45
11. 05. 2025 -,Paulson A. (12),,,,,,,0,,
11. 05. 2025 10:10,Ivanovski K.,2,6,5,6,,,0,1.80,1.93
11. 05. 2025 -,Kirkin E. (8),1,3,7,1,,,0,,
11. 05. 2025 10:10,Oberleitner N. (7),2,6,7,,,,0,1.21,3.99
11. 05. 2025 -,Mashtakov M.,0,4,6^9,,,,0,,
11. 05. 2025 10:40,Popovic S.,2,1,6,6,,,0,2.50,1.49
11. 05. 2025 -,Artnak B. (10),1,6,3,1,,,0,,
11. 05. 2025 12:35,Basic M.,2,6,6,,,,0,2.15,1.65
11. 05. 2025 -,Michalski D. (3),0,3,3,,,,0,,
11. 05. 2025 13:10,Gombos N. (4),2,6,5,6,,,0,1.04,9.34
11. 05. 2025 -,Tonejc V.,1,2,7,3,,,0,,
11. 05. 2025 13:15,Fatic N. (5),2,6,6,,,,0,1.03,9.85
11. 05. 2025 -,Ivanisevic E.,0,3,3,,,,0,,
11. 05. 2025 14:20,Krumich M. (11),2,6,6,,,,0,1.03,10.85
11. 05. 2025 -,Todoran M.,0,1,1,,,,0,,
11. 05. 2025 14:45,Karol M. (9),2,6,3,6,,,0,1.73,2.01
11. 05. 2025 -,Berkieta T.,1,1,6,1,,,0,,
11. 05. 2025 15:45,Molleker R. (6),2,6,6^3,6,,,0,1.23,3.90
11. 05. 2025 -,Pieczonka F.,1,2,7,4,,,0,,
11. 05. 2025 16:35,Kuzmanov D. (2),2,6,6,,,,0,1.04,11.23
11. 05. 2025 -,Horvat R.,0,3,1,,,,0,,
